latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
16.86963,95.91991,367.0,0.7,0.75,2023-01-01,746,N,VIIRS,h,2,293.4,9.05,D,0
16.87981,80.81443,336.93,0.4,0.37,2023-01-01,746,N,VIIRS,n,2,297.94,3.09,D,0
16.92243,95.9566,336.78,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,292.86,4.11,D,0
16.92306,95.90318,327.78,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,293.55,3.16,D,0
16.92775,95.95795,346.89,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,293.4,8.28,D,0
16.94002,95.9361,348.36,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,294.65,12.25,D,0
16.9416,95.93427,348.43,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,294.58,13.4,D,0
16.94644,95.9286,329.68,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,292.07,3.33,D,0
16.9582,95.96047,326.94,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,292.68,3.5,D,0
17.03664,95.23621,334.19,0.63,0.72,2023-01-01,746,N,VIIRS,n,2,296.82,6.55,D,0
17.1004,95.01373,326.0,0.61,0.71,2023-01-01,746,N,VIIRS,l,2,297.39,3.58,D,0
17.2243,95.86849,336.28,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,298.46,13.92,D,0
17.22629,95.8643,367.0,0.7,0.75,2023-01-01,746,N,VIIRS,h,2,299.5,11.92,D,0
18.13616,95.24079,333.04,0.65,0.73,2023-01-01,746,N,VIIRS,n,2,298.82,5.98,D,0
18.40965,95.27078,327.22,0.66,0.73,2023-01-01,746,N,VIIRS,l,2,302.21,3.75,D,0
18.41394,95.24762,337.06,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,302.2,5.5,D,0
18.41494,95.25079,332.97,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,302.08,6.61,D,0
18.44757,95.23806,329.06,0.66,0.73,2023-01-01,746,N,VIIRS,l,2,301.37,2.09,D,0
18.5039,95.24229,347.47,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,300.0,6.67,D,0
18.51074,95.24167,342.5,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,299.69,6.67,D,0
18.5113,95.24807,339.89,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,300.54,19.54,D,0
18.51247,95.24651,335.29,0.66,0.73,2023-01-01,746,N,VIIRS,n,2,300.48,8.99,D,0
18.53995,95.59322,336.76,0.7,0.75,2023-01-01,746,N,VIIRS,n,2,302.38,4.84,D,0
18.54094,95.59422,337.22,0.69,0.75,2023-01-01,746,N,VIIRS,n,2,301.97,5.23,D,0
18.60236,95.16782,367.0,0.65,0.73,2023-01-01,746,N,VIIRS,h,2,302.84,27.48,D,0
15.6946,73.79147,335.96,0.32,0.55,2023-01-01,747,N,VIIRS,n,2,301.52,3.33,D,0
15.99238,75.02352,342.25,0.53,0.5,2023-01-01,747,N,VIIRS,n,2,304.91,7.16,D,0
15.99333,75.02093,342.0,0.53,0.5,2023-01-01,747,N,VIIRS,n,2,305.05,10.09,D,0
16.34194,73.72546,353.82,0.32,0.54,2023-01-01,747,N,VIIRS,n,2,303.95,7.7,D,0
16.36652,76.02547,330.64,0.45,0.47,2023-01-01,747,N,VIIRS,n,2,304.92,0.43,D,0
16.47769,76.87702,334.37,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,304.48,2.27,D,0
16.54205,73.46602,334.79,0.33,0.55,2023-01-01,747,N,VIIRS,n,2,301.34,2.7,D,0
16.54402,73.46572,333.21,0.33,0.55,2023-01-01,747,N,VIIRS,n,2,301.3,2.21,D,0
16.5545,73.62659,344.11,0.32,0.55,2023-01-01,747,N,VIIRS,n,2,300.78,3.52,D,0
16.66949,74.57933,332.5,0.55,0.51,2023-01-01,747,N,VIIRS,n,2,302.17,4.59,D,0
16.66965,74.57653,333.32,0.55,0.51,2023-01-01,747,N,VIIRS,n,2,301.81,4.0,D,0
16.67154,78.57329,331.54,0.48,0.4,2023-01-01,747,N,VIIRS,n,2,298.76,2.12,D,0
16.76842,76.30283,344.24,0.43,0.46,2023-01-01,747,N,VIIRS,n,2,307.53,5.62,D,0
16.76851,76.30264,347.3,0.43,0.46,2023-01-01,747,N,VIIRS,n,2,307.31,7.75,D,0
16.78314,75.24055,333.11,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,304.27,2.78,D,0
16.78442,75.24192,332.96,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,304.65,4.08,D,0
16.89654,78.03663,330.96,0.51,0.41,2023-01-01,747,N,VIIRS,n,2,300.24,3.91,D,0
16.96221,75.79848,342.51,0.46,0.47,2023-01-01,747,N,VIIRS,n,2,305.02,4.87,D,0
16.96232,80.47303,336.22,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.14,2.77,D,0
16.98237,80.16331,330.42,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.7,2.6,D,0
17.00713,76.56765,337.84,0.41,0.45,2023-01-01,747,N,VIIRS,n,2,303.7,3.49,D,0
17.05054,76.67679,330.84,0.4,0.44,2023-01-01,747,N,VIIRS,l,2,304.03,2.09,D,0
17.08245,74.9279,349.75,0.52,0.5,2023-01-01,747,N,VIIRS,n,2,302.97,8.26,D,0
17.08494,77.82738,333.74,0.52,0.41,2023-01-01,747,N,VIIRS,n,2,298.34,3.45,D,0
17.09735,80.84201,332.12,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,302.3,1.66,D,0
17.10817,80.44754,332.68,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,301.42,2.25,D,0
17.1374,80.86898,333.24,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,302.05,2.41,D,0
17.17006,79.71178,334.61,0.43,0.38,2023-01-01,747,N,VIIRS,n,2,301.02,2.5,D,0
17.19285,80.71834,347.24,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,303.75,10.68,D,0
17.1943,80.71791,345.83,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.72,5.21,D,0
17.25343,80.61182,334.29,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,301.06,3.56,D,0
17.25809,80.44477,333.79,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,301.13,2.72,D,0
17.2584,80.44449,334.73,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.95,2.9,D,0
17.28167,81.11608,331.01,0.39,0.36,2023-01-01,747,N,VIIRS,n,2,302.19,2.06,D,0
17.36983,79.69386,339.22,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,302.4,3.39,D,0
17.3885,78.41428,331.87,0.48,0.4,2023-01-01,747,N,VIIRS,n,2,301.34,2.3,D,0
17.39565,80.65223,339.61,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.16,3.82,D,0
17.56606,80.73002,334.01,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,299.33,2.87,D,0
17.58416,79.81857,330.32,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,301.62,1.92,D,0
17.60799,83.20244,334.62,0.39,0.37,2023-01-01,747,N,VIIRS,n,2,298.21,2.8,D,2
17.62939,75.95654,332.39,0.44,0.46,2023-01-01,747,N,VIIRS,n,2,302.27,3.41,D,0
17.63261,79.95065,337.66,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.99,6.71,D,0
17.64376,76.10498,349.35,0.43,0.46,2023-01-01,747,N,VIIRS,n,2,308.17,6.04,D,0
17.64586,75.0324,340.92,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,303.07,5.79,D,0
17.65033,75.03149,340.98,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,303.32,7.39,D,0
17.68962,79.97646,334.41,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,300.45,2.41,D,0
17.69295,75.42162,340.42,0.47,0.48,2023-01-01,747,N,VIIRS,n,2,302.46,8.66,D,0
17.69375,75.42519,340.89,0.47,0.48,2023-01-01,747,N,VIIRS,n,2,303.0,8.03,D,0
17.72509,79.89519,338.98,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.97,4.3,D,0
17.74944,79.47613,335.49,0.43,0.38,2023-01-01,747,N,VIIRS,n,2,301.85,3.68,D,0
17.7562,79.97752,330.8,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,300.81,1.59,D,0
17.76624,79.71457,332.25,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,301.42,1.2,D,0
17.77098,74.77357,339.79,0.51,0.5,2023-01-01,747,N,VIIRS,n,2,305.11,4.79,D,0
17.77147,74.7765,331.76,0.51,0.5,2023-01-01,747,N,VIIRS,l,2,305.81,4.31,D,0
17.78721,76.68428,341.56,0.39,0.44,2023-01-01,747,N,VIIRS,n,2,307.79,2.91,D,0
17.79122,76.68348,337.37,0.39,0.44,2023-01-01,747,N,VIIRS,n,2,305.28,3.81,D,0
17.79366,79.17939,334.05,0.44,0.38,2023-01-01,747,N,VIIRS,n,2,299.59,2.9,D,0
17.8498,79.95303,334.62,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.44,4.27,D,0
17.85323,80.46954,331.14,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,302.44,2.28,D,0
17.86273,79.59975,330.82,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,301.0,1.42,D,0
17.86545,74.38254,330.06,0.54,0.51,2023-01-01,747,N,VIIRS,n,2,302.72,1.66,D,0
17.87094,79.9533,332.56,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,300.66,3.28,D,0
17.87125,79.76074,343.81,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,302.95,5.23,D,0
17.91178,80.09675,332.38,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,297.29,1.62,D,0
17.94004,79.96905,336.52,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.52,3.63,D,0
17.9402,79.9689,334.51,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.42,2.77,D,0
17.94028,79.94911,331.73,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.31,2.79,D,0
17.94906,82.10653,353.86,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,303.69,8.44,D,0
17.95126,82.10195,331.39,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,299.08,5.38,D,0
17.9518,82.10557,343.71,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,296.97,5.38,D,0
17.98781,75.52283,332.24,0.46,0.47,2023-01-01,747,N,VIIRS,n,2,303.46,0.79,D,0
17.99298,82.99632,331.83,0.39,0.36,2023-01-01,747,N,VIIRS,n,2,298.01,1.44,D,0
18.02444,82.18246,330.96,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,303.04,2.94,D,0
18.02498,82.18608,332.59,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,298.85,5.04,D,0
18.02775,82.18192,334.92,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,298.35,2.94,D,0
18.03021,75.14481,335.44,0.48,0.48,2023-01-01,747,N,VIIRS,n,2,302.88,2.8,D,0
18.06762,79.78637,333.3,0.42,0.37,2023-01-01,747,N,VIIRS,n,2,300.19,3.76,D,0
18.06826,79.79028,332.74,0.42,0.37,2023-01-01,747,N,VIIRS,n,2,300.08,3.76,D,0
18.07468,76.37538,333.69,0.4,0.45,2023-01-01,747,N,VIIRS,n,2,302.5,5.08,D,0
18.08368,75.54855,340.85,0.45,0.47,2023-01-01,747,N,VIIRS,n,2,304.19,3.53,D,0
18.08805,73.10101,367.0,0.32,0.55,2023-01-01,747,N,VIIRS,h,2,304.81,10.84,D,0
18.09639,76.34029,340.96,0.41,0.45,2023-01-01,747,N,VIIRS,n,2,304.09,2.98,D,0
18.1276,79.68304,334.09,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,301.68,1.38,D,0
18.1887,80.5141,333.06,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,299.9,3.34,D,0
18.19049,76.21429,340.57,0.41,0.45,2023-01-01,747,N,VIIRS,n,2,304.88,7.91,D,0
18.20588,74.87724,338.04,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,302.47,2.78,D,0
18.22178,75.8243,333.34,0.43,0.46,2023-01-01,747,N,VIIRS,n,2,303.13,2.17,D,0
18.23785,81.8279,338.34,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,303.91,2.65,D,0
18.23941,73.26544,335.17,0.63,0.54,2023-01-01,747,N,VIIRS,n,2,303.71,3.58,D,0
18.26137,79.94419,333.26,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,300.87,4.71,D,0
18.26225,79.94743,332.28,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,300.04,4.32,D,0
18.28218,79.96425,332.01,0.41,0.37,2023-01-01,747,N,VIIRS,l,2,302.89,2.69,D,0
18.28535,76.85867,345.35,0.56,0.43,2023-01-01,747,N,VIIRS,n,2,306.75,11.55,D,0
18.28765,76.85578,343.97,0.56,0.43,2023-01-01,747,N,VIIRS,n,2,306.0,16.36,D,0
18.29291,79.92268,336.53,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.72,5.75,D,0
18.30077,73.33652,330.91,0.62,0.54,2023-01-01,747,N,VIIRS,n,2,302.68,4.8,D,0
18.30313,79.92085,334.6,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.9,5.96,D,0
18.31689,80.44149,331.68,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.17,1.73,D,0
18.32459,80.42474,330.06,0.4,0.37,2023-01-01,747,N,VIIRS,l,2,301.1,2.98,D,0
18.32519,80.42848,339.08,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.33,2.98,D,0
18.34136,73.33414,331.0,0.62,0.54,2023-01-01,747,N,VIIRS,n,2,300.76,2.6,D,0
18.34244,79.882,332.69,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.02,2.2,D,0
18.36713,73.15517,331.21,0.64,0.54,2023-01-01,747,N,VIIRS,l,2,301.45,3.28,D,0
18.39883,75.42165,346.96,0.46,0.47,2023-01-01,747,N,VIIRS,n,2,304.61,12.68,D,0
18.45131,76.33621,340.38,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,303.55,3.68,D,0
18.57682,75.30582,339.26,0.46,0.47,2023-01-01,747,N,VIIRS,n,2,302.53,2.71,D,0
18.64675,76.21526,339.32,0.4,0.45,2023-01-01,747,N,VIIRS,n,2,303.11,3.28,D,0
18.64713,83.37965,338.42,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,300.85,2.76,D,0
18.65052,83.37912,332.41,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,299.82,2.76,D,0
18.66537,79.80035,338.42,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,299.44,3.82,D,0
18.70608,79.77374,346.59,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.44,8.32,D,0
18.7122,74.11808,341.99,0.54,0.51,2023-01-01,747,N,VIIRS,n,2,305.03,10.82,D,0
18.72385,79.53701,336.17,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,305.53,4.3,D,2
18.72736,78.9847,332.44,0.44,0.38,2023-01-01,747,N,VIIRS,n,2,300.59,4.28,D,0
18.73598,79.53104,337.87,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,305.39,4.51,D,0
18.73697,79.53056,343.98,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,305.64,8.32,D,0
18.73941,79.53042,338.73,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,302.5,4.51,D,0
18.74173,79.64701,336.21,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.32,3.26,D,0
18.75918,73.17802,336.17,0.62,0.54,2023-01-01,747,N,VIIRS,n,2,301.16,4.53,D,0
18.76643,83.52959,342.5,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.5,5.05,D,0
18.81951,78.05041,334.02,0.48,0.4,2023-01-01,747,N,VIIRS,n,2,303.56,2.31,D,0
18.84696,73.25642,342.09,0.61,0.54,2023-01-01,747,N,VIIRS,n,2,302.5,5.35,D,0
18.85003,79.09338,341.27,0.43,0.38,2023-01-01,747,N,VIIRS,n,2,302.01,3.5,D,0
18.93557,76.6958,337.95,0.56,0.43,2023-01-01,747,N,VIIRS,n,2,303.66,4.86,D,0
18.96326,79.48627,335.37,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,303.12,1.94,D,0
18.96787,79.2351,331.43,0.43,0.38,2023-01-01,747,N,VIIRS,n,2,300.98,2.02,D,0
18.97082,74.5527,338.11,0.5,0.49,2023-01-01,747,N,VIIRS,n,2,304.04,5.26,D,0
18.97937,73.32303,330.61,0.6,0.53,2023-01-01,747,N,VIIRS,n,2,299.94,2.06,D,0
19.03929,79.43179,341.99,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,302.91,2.55,D,0
19.04058,79.4397,337.09,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,303.49,3.17,D,0
19.0664,77.57736,333.11,0.5,0.41,2023-01-01,747,N,VIIRS,n,2,304.35,5.8,D,0
19.10382,82.16596,334.24,0.39,0.36,2023-01-01,747,N,VIIRS,n,2,301.61,1.91,D,0
19.12835,75.9971,341.36,0.41,0.45,2023-01-01,747,N,VIIRS,n,2,302.74,5.04,D,0
19.22595,76.41279,340.65,0.39,0.44,2023-01-01,747,N,VIIRS,n,2,303.51,1.93,D,0
19.2463,76.06851,339.64,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,303.71,2.91,D,0
19.27371,81.85645,332.22,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,299.15,2.83,D,0
19.27524,77.02078,331.38,0.53,0.42,2023-01-01,747,N,VIIRS,n,2,303.0,2.3,D,0
19.30636,75.85593,337.55,0.41,0.45,2023-01-01,747,N,VIIRS,n,2,303.32,3.1,D,0
19.30909,75.27323,330.84,0.45,0.47,2023-01-01,747,N,VIIRS,n,2,305.02,2.63,D,0
19.31421,77.31043,333.95,0.51,0.41,2023-01-01,747,N,VIIRS,n,2,304.09,4.19,D,0
19.32149,75.79972,340.12,0.42,0.45,2023-01-01,747,N,VIIRS,n,2,302.85,4.75,D,0
19.37534,76.08939,334.14,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,303.26,4.13,D,0
19.37604,76.09314,341.26,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,304.83,4.85,D,0
19.41384,75.59543,332.73,0.43,0.46,2023-01-01,747,N,VIIRS,n,2,304.32,2.77,D,0
19.42854,76.03531,333.95,0.4,0.44,2023-01-01,747,N,VIIRS,n,2,303.96,1.91,D,0
19.42906,81.58743,331.13,0.38,0.36,2023-01-01,747,N,VIIRS,n,2,297.46,1.98,D,0
19.48092,76.25108,340.91,0.39,0.44,2023-01-01,747,N,VIIRS,n,2,303.34,6.34,D,0
19.49805,77.45289,335.68,0.5,0.41,2023-01-01,747,N,VIIRS,n,2,302.46,4.37,D,0
19.50025,83.2083,334.33,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,301.45,5.04,D,0
19.516,82.78381,335.49,0.39,0.37,2023-01-01,747,N,VIIRS,n,2,303.36,2.91,D,0
19.51974,76.39367,334.41,0.57,0.43,2023-01-01,747,N,VIIRS,n,2,303.13,6.86,D,0
19.56183,82.79179,330.25,0.4,0.37,2023-01-01,747,N,VIIRS,n,2,301.32,1.61,D,0
19.58584,82.52353,347.02,0.39,0.36,2023-01-01,747,N,VIIRS,n,2,306.59,8.43,D,0
19.67178,92.54462,330.92,0.45,0.63,2023-01-01,747,N,VIIRS,n,2,294.9,5.21,D,3
19.67538,92.54403,332.61,0.46,0.63,2023-01-01,747,N,VIIRS,n,2,295.1,4.05,D,3
19.68942,78.01094,337.39,0.47,0.4,2023-01-01,747,N,VIIRS,n,2,301.34,5.08,D,0
19.82194,83.66142,329.89,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,297.34,2.13,D,0
19.96414,79.33505,330.84,0.41,0.37,2023-01-01,747,N,VIIRS,n,2,301.55,2.57,D,2
20.33128,81.87589,331.35,0.39,0.36,2023-01-01,747,N,VIIRS,n,2,301.82,1.94,D,0
20.53065,83.64633,336.63,0.42,0.38,2023-01-01,747,N,VIIRS,n,2,299.92,3.27,D,0
20.61556,83.71238,332.66,0.43,0.38,2023-01-01,747,N,VIIRS,n,2,301.24,2.24,D,0
20.79491,85.2524,335.72,0.5,0.41,2023-01-01,747,N,VIIRS,n,2,299.09,5.59,D,2
20.95073,86.04753,334.91,0.55,0.43,2023-01-01,747,N,VIIRS,n,2,300.89,6.17,D,2
20.96477,85.17193,335.46,0.5,0.41,2023-01-01,747,N,VIIRS,n,2,298.11,6.94,D,2
20.9654,85.1767,333.07,0.5,0.41,2023-01-01,747,N,VIIRS,n,2,296.73,6.02,D,2
21.01349,94.12357,325.99,0.59,0.7,2023-01-01,747,N,VIIRS,n,2,297.48,2.85,D,0
19.34079,73.16165,343.3,0.61,0.53,2023-01-01,748,N,VIIRS,n,2,304.85,7.23,D,0
19.51792,75.54907,339.67,0.43,0.46,2023-01-01,748,N,VIIRS,n,2,305.37,4.82,D,0
19.52439,73.87984,330.71,0.54,0.51,2023-01-01,748,N,VIIRS,n,2,304.26,3.24,D,0
19.59712,73.05317,333.47,0.61,0.54,2023-01-01,748,N,VIIRS,n,2,303.15,2.3,D,0
19.62787,74.16615,341.85,0.52,0.5,2023-01-01,748,N,VIIRS,n,2,307.01,3.04,D,0
19.62792,74.16938,335.9,0.52,0.5,2023-01-01,748,N,VIIRS,n,2,304.8,5.84,D,0
19.78062,75.18604,342.03,0.45,0.47,2023-01-01,748,N,VIIRS,n,2,306.66,10.08,D,0
19.93761,76.23352,335.77,0.38,0.44,2023-01-01,748,N,VIIRS,n,2,305.94,1.96,D,0
20.10776,76.18748,340.47,0.38,0.44,2023-01-01,748,N,VIIRS,n,2,301.94,3.74,D,0
20.10923,76.18683,330.92,0.38,0.43,2023-01-01,748,N,VIIRS,n,2,300.46,1.92,D,0
20.43764,80.12332,330.95,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,301.65,1.04,D,0
20.45056,80.3135,335.78,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,300.88,2.6,D,0
20.46876,75.1283,341.35,0.44,0.46,2023-01-01,748,N,VIIRS,n,2,302.65,3.69,D,0
20.54455,76.53812,331.22,0.54,0.42,2023-01-01,748,N,VIIRS,n,2,304.84,2.6,D,0
20.68077,75.2796,330.65,0.42,0.46,2023-01-01,748,N,VIIRS,n,2,302.6,1.95,D,0
20.6982,79.99911,331.79,0.39,0.37,2023-01-01,748,N,VIIRS,n,2,301.79,1.56,D,0
20.73085,78.31434,333.25,0.44,0.39,2023-01-01,748,N,VIIRS,n,2,301.74,2.55,D,0
20.7732,80.60336,333.49,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,298.54,2.8,D,0
20.80038,81.0827,335.95,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.36,2.67,D,0
20.81247,82.54603,333.29,0.4,0.37,2023-01-01,748,N,VIIRS,n,2,301.05,1.29,D,0
20.82373,81.52757,335.32,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.76,4.82,D,0
20.86048,81.07993,332.65,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,299.12,1.7,D,0
20.86892,81.85317,331.53,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,299.43,2.82,D,0
20.87224,81.85261,343.8,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,301.95,2.82,D,0
20.8828,81.53642,346.92,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.91,6.15,D,0
20.91561,81.06284,332.16,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.42,2.21,D,0
20.92024,81.58695,330.4,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,299.3,2.5,D,0
20.93635,80.91167,332.81,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,298.54,2.59,D,0
20.93773,75.99349,342.33,0.57,0.43,2023-01-01,748,N,VIIRS,n,2,305.71,7.73,D,0
20.93954,75.9917,346.01,0.57,0.43,2023-01-01,748,N,VIIRS,n,2,305.48,10.83,D,0
20.94169,75.99262,338.84,0.57,0.43,2023-01-01,748,N,VIIRS,n,2,305.97,5.24,D,0
20.94541,81.30312,334.09,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,301.0,2.1,D,0
20.94872,81.30256,336.91,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,301.01,3.82,D,0
20.94927,81.30623,330.78,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.05,2.39,D,0
20.96211,79.53136,331.55,0.4,0.37,2023-01-01,748,N,VIIRS,n,2,300.13,2.47,D,0
20.96543,85.17342,333.96,0.5,0.41,2023-01-01,748,N,VIIRS,n,2,296.29,8.14,D,2
20.96603,85.1782,330.26,0.5,0.41,2023-01-01,748,N,VIIRS,n,2,298.61,4.91,D,2
20.96753,82.94571,336.88,0.41,0.37,2023-01-01,748,N,VIIRS,n,2,299.79,4.54,D,0
20.9865,75.30791,337.89,0.42,0.45,2023-01-01,748,N,VIIRS,n,2,301.91,3.35,D,0
21.00487,81.40602,331.68,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.61,1.9,D,0
21.02715,83.77734,333.0,0.43,0.38,2023-01-01,748,N,VIIRS,n,2,300.63,3.69,D,0
21.02973,81.70837,351.0,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,305.83,11.16,D,0
21.03297,81.3672,335.28,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.72,2.76,D,0
21.03557,80.35046,332.19,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,299.62,2.17,D,0
21.04388,81.28218,331.21,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.65,1.67,D,0
21.04719,81.28161,333.59,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,301.11,2.25,D,0
21.05188,81.60604,330.22,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,299.72,1.75,D,0
21.06016,81.59326,333.51,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,301.14,1.99,D,0
21.0634,81.77483,336.95,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,301.97,4.03,D,0
21.0683,81.85393,336.16,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,302.78,2.32,D,0
21.07595,82.15498,343.87,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,303.38,3.38,D,0
21.08554,81.7635,330.42,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,304.0,2.04,D,0
21.0861,81.76721,333.92,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,303.34,3.5,D,0
21.08769,81.45984,344.2,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,303.43,6.9,D,0
21.08825,81.46352,341.43,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,301.08,5.78,D,0
21.09059,79.63494,332.81,0.4,0.37,2023-01-01,748,N,VIIRS,n,2,299.85,1.08,D,0
21.09077,81.3947,330.46,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,301.6,1.93,D,0
21.09133,81.39839,332.3,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,300.24,1.93,D,0
21.09156,81.46296,345.57,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,302.66,5.78,D,0
21.09823,83.35381,334.34,0.42,0.37,2023-01-01,748,N,VIIRS,n,2,300.85,2.79,D,0
21.10426,81.88985,337.73,0.39,0.36,2023-01-01,748,N,VIIRS,n,2,305.04,3.67,D,0
21.10452,81.35074,331.59,0.38,0.36,2023-01-01,748,N,VIIRS,n,2,302.4,2.65,D,0
