latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.27098,76.17825,335.25,0.41,0.37,2024-10-01,808,N,VIIRS,n,2,302.97,12.66,D,0
30.28574,72.22754,340.7,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,313.14,2.7,D,0
30.28911,72.22679,355.96,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,313.7,9.86,D,0
30.29542,76.15199,340.6,0.41,0.37,2024-10-01,808,N,VIIRS,n,2,301.44,9.48,D,0
30.34578,73.57667,337.22,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.13,3.83,D,0
30.36654,73.73263,344.8,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.69,8.24,D,0
30.37552,71.88316,336.89,0.41,0.37,2024-10-01,808,N,VIIRS,l,2,310.96,2.22,D,0
30.37583,73.72662,333.28,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,303.54,1.62,D,0
30.37715,73.60308,334.58,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.93,3.29,D,0
30.37758,73.09094,347.76,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,309.04,5.03,D,0
30.37777,73.60706,346.98,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.15,3.29,D,0
30.38107,73.60638,350.97,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.07,11.2,D,0
30.38758,73.73653,336.61,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.79,2.55,D,0
30.40005,73.6189,336.02,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,306.76,4.4,D,0
30.41437,73.62842,333.46,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,305.05,1.15,D,0
30.45733,73.79625,332.0,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.42,2.97,D,0
30.45931,73.47916,347.96,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.43,4.62,D,0
30.46185,73.80354,336.2,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.55,4.16,D,0
30.46199,73.47448,338.3,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.04,3.19,D,0
30.46256,73.15646,334.48,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.75,1.73,D,0
30.46864,73.60487,337.39,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.19,1.97,D,0
30.47194,73.60419,332.7,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.25,1.97,D,0
30.47798,73.7756,332.77,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,302.77,3.56,D,0
30.47889,73.42972,342.91,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.91,3.2,D,0
30.48557,73.56021,334.56,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.63,1.12,D,0
30.48573,75.91537,336.45,0.41,0.37,2024-10-01,808,N,VIIRS,n,2,301.96,3.31,D,0
30.49229,73.84659,338.6,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.45,6.07,D,0
30.4935,73.74365,344.12,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.1,4.49,D,0
30.49369,73.94482,346.2,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.96,10.79,D,0
30.51443,73.63656,347.54,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.69,8.02,D,0
30.52527,73.27173,332.07,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.28,1.6,D,0
30.52764,73.96667,332.85,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,303.94,1.73,D,0
30.53094,73.966,330.43,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.95,2.35,D,0
30.54448,73.56898,332.65,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.47,2.71,D,0
30.54778,73.5683,343.32,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.73,2.71,D,0
30.5719,73.65799,334.6,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,308.0,2.82,D,0
30.5974,73.73501,338.94,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.07,3.66,D,0
30.62411,73.58219,345.99,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.58,16.21,D,0
30.63069,73.51488,337.57,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.64,4.86,D,0
30.63752,73.55881,336.67,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.94,3.33,D,0
30.63896,73.61205,330.73,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.2,1.21,D,0
30.66825,73.51531,332.49,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,303.64,1.71,D,0
30.68559,73.5612,340.36,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.15,4.82,D,0
30.69888,73.73557,331.03,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.64,2.31,D,0
30.73579,72.78679,332.36,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,306.02,2.32,D,0
30.74081,73.80929,339.01,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.32,3.14,D,0
30.79104,74.05015,337.63,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.29,2.15,D,0
30.79706,73.27823,334.44,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.99,2.01,D,0
30.91124,74.1499,334.62,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.73,2.56,D,0
30.93135,74.26144,332.56,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.56,2.54,D,0
30.95022,74.52661,331.77,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,301.3,3.37,D,0
30.9508,74.53064,333.27,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,301.75,3.37,D,0
30.95246,74.29462,333.75,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,304.49,4.77,D,0
31.01142,74.23318,335.3,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.48,3.22,D,0
31.03154,74.25395,339.75,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.64,6.25,D,0
31.03275,74.15078,334.03,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,303.48,5.14,D,0
31.03808,74.98948,331.09,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,301.41,2.83,D,0
31.04142,74.98884,335.58,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,300.44,6.78,D,0
31.05693,74.40199,331.15,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,306.04,8.88,D,0
31.05753,74.40602,334.39,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.51,8.25,D,0
31.06569,74.55389,341.4,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.26,4.83,D,0
31.06687,74.56196,334.31,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.03,4.1,D,0
31.06992,74.26324,340.47,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.97,3.05,D,0
31.07045,74.31272,336.4,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.82,2.93,D,0
31.07323,74.26258,347.02,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.39,3.05,D,0
31.07385,74.53979,332.32,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,306.34,0.9,D,0
31.09887,74.66395,345.81,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.49,13.09,D,0
31.10109,75.18047,345.09,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,302.59,4.15,D,0
31.10443,75.17983,339.79,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,301.35,4.15,D,0
31.10491,74.84673,344.79,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.1,10.0,D,0
31.12066,74.30681,336.16,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.46,0.68,D,0
31.1582,73.994,338.0,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.37,6.41,D,0
31.16611,76.18531,333.77,0.42,0.37,2024-10-01,808,N,VIIRS,n,2,302.14,3.1,D,0
31.23014,74.38548,337.85,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.36,5.08,D,0
31.32998,75.10026,333.28,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,301.03,2.56,D,0
31.33056,75.10439,331.19,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,301.09,2.56,D,0
31.33514,74.08679,331.33,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,306.01,2.05,D,0
31.36384,74.53435,335.87,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.14,1.09,D,0
31.37614,74.1161,334.89,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,305.09,3.28,D,0
31.42473,75.15084,347.77,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,302.17,4.71,D,0
31.42532,75.155,335.61,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,302.24,4.71,D,0
31.42809,75.1502,346.41,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,301.03,5.03,D,0
31.42867,75.15436,338.94,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,301.93,5.03,D,0
31.45333,74.57134,330.1,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,303.41,0.64,D,0
31.45654,74.68815,338.67,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,301.16,4.4,D,0
31.46925,74.82459,333.73,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.84,7.15,D,0
31.47621,74.58776,336.09,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.67,3.41,D,0
31.49115,74.93025,339.75,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.6,4.56,D,0
31.51262,75.05776,334.29,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,303.13,1.18,D,0
31.51357,74.87086,333.78,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.02,2.58,D,0
31.54042,74.12473,332.38,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.47,2.15,D,0
31.55257,74.60262,348.12,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.84,8.58,D,0
31.55642,74.00956,340.17,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,302.82,4.78,D,0
31.5671,74.75126,333.55,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.87,2.85,D,0
31.58825,75.08158,345.23,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,306.25,6.57,D,0
31.61114,72.17558,336.95,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,305.88,48.21,D,0
31.62501,74.47533,335.77,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.99,2.47,D,0
31.64507,74.12458,343.94,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.26,4.53,D,0
31.64592,74.24533,336.59,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.35,2.71,D,0
31.72244,70.74804,347.93,0.43,0.38,2024-10-01,808,N,VIIRS,n,2,315.43,11.96,D,0
31.73674,74.68033,331.62,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,302.12,3.28,D,0
31.74636,72.31736,336.76,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.31,2.1,D,0
31.75384,72.60872,335.06,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.53,2.71,D,0
31.80019,74.67757,337.32,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.76,3.72,D,0
31.8082,75.02467,330.91,0.4,0.37,2024-10-01,808,N,VIIRS,l,2,303.96,1.34,D,0
31.82507,73.08111,337.43,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.45,4.18,D,0
31.83352,74.39758,337.25,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.58,3.06,D,0
31.83575,74.34258,336.5,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.98,3.18,D,0
31.83635,74.34665,333.9,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,304.2,4.46,D,0
31.85413,75.03294,331.12,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,302.29,2.6,D,0
31.86185,74.40451,335.79,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.35,2.29,D,0
31.86625,74.29451,332.13,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.26,2.68,D,0
31.87586,74.31354,334.7,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.2,3.37,D,0
31.89159,74.23492,344.09,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.88,4.63,D,0
31.89305,72.35871,334.63,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.58,1.47,D,0
31.8951,74.35165,332.55,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,305.14,2.37,D,0
31.90401,72.85046,330.75,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,304.32,1.8,D,0
31.92521,70.86547,342.09,0.43,0.38,2024-10-01,808,N,VIIRS,n,2,311.88,3.12,D,0
31.92532,73.86929,335.39,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.98,7.79,D,0
31.92593,73.87334,354.69,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.29,7.79,D,0
31.93031,74.34102,339.59,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,304.14,2.9,D,0
31.96251,70.93521,344.0,0.42,0.38,2024-10-01,808,N,VIIRS,n,2,315.43,19.42,D,0
31.97274,71.75414,343.32,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,312.5,3.73,D,0
32.00653,74.90976,346.48,0.39,0.37,2024-10-01,808,N,VIIRS,n,2,303.2,4.57,D,0
32.06087,70.32024,341.41,0.44,0.39,2024-10-01,808,N,VIIRS,n,2,314.82,6.37,D,0
32.07143,73.8729,336.44,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,308.41,15.63,D,0
32.12802,74.92175,332.75,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,301.39,1.46,D,0
32.18777,72.77823,331.36,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,306.19,1.64,D,0
32.31292,74.34206,335.4,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.49,2.49,D,0
32.31974,75.22395,331.85,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,302.65,1.08,D,0
32.47025,73.2864,330.45,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.19,1.79,D,0
32.47845,74.25051,342.2,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,309.04,5.24,D,0
32.55125,73.42068,332.63,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.0,1.66,D,0
33.26722,71.31036,344.57,0.4,0.37,2024-10-01,809,N,VIIRS,n,2,316.83,6.03,D,0
33.27058,71.30952,345.49,0.4,0.37,2024-10-01,809,N,VIIRS,n,2,315.66,7.07,D,0
34.96171,73.1413,338.39,0.39,0.36,2024-10-01,809,N,VIIRS,n,2,302.88,5.58,D,0
34.96377,73.1323,331.4,0.39,0.36,2024-10-01,809,N,VIIRS,n,2,296.55,26.25,D,0
34.96765,73.13563,330.68,0.39,0.36,2024-10-01,809,N,VIIRS,n,2,293.69,26.25,D,0
35.59688,73.6189,337.67,0.39,0.36,2024-10-01,809,N,VIIRS,l,2,308.15,3.53,D,0
39.7907,98.30085,313.66,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,277.84,1.68,N,2
39.79202,97.90778,310.66,0.5,0.49,2024-10-01,1848,N,VIIRS,n,2,275.07,2.14,N,2
39.80895,98.29771,296.01,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,278.24,1.65,N,2
39.81141,98.2984,308.58,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,281.81,1.65,N,2
39.81339,98.29833,295.67,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,280.57,1.61,N,2
39.82275,98.243,295.66,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,277.5,1.22,N,2
39.84484,98.27473,333.06,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,277.4,3.12,N,2
39.84929,98.27531,330.66,0.48,0.48,2024-10-01,1848,N,VIIRS,n,2,278.26,5.12,N,2
29.08646,88.00855,299.62,0.74,0.76,2024-10-01,1851,N,VIIRS,n,2,275.15,2.14,N,2
39.7911,97.91043,302.17,0.62,0.71,2024-10-01,2028,N,VIIRS,n,2,272.13,1.94,N,2
39.79241,97.91334,295.01,0.62,0.71,2024-10-01,2028,N,VIIRS,n,2,271.41,1.22,N,2
39.84165,98.276,299.68,0.64,0.72,2024-10-01,2028,N,VIIRS,n,2,273.56,1.19,N,2
39.86005,98.25507,296.67,0.64,0.72,2024-10-01,2028,N,VIIRS,n,2,275.19,0.97,N,2
39.0503,76.1802,298.19,0.49,0.4,2024-10-01,2029,N,VIIRS,n,2,275.5,1.21,N,0
35.27572,73.09249,305.29,0.42,0.45,2024-10-01,2030,N,VIIRS,n,2,283.28,1.09,N,0
35.6154,73.64675,321.24,0.39,0.44,2024-10-01,2030,N,VIIRS,n,2,285.45,1.95,N,0
35.61593,73.64172,307.49,0.39,0.44,2024-10-01,2030,N,VIIRS,n,2,285.5,1.95,N,0
35.71254,73.66175,296.2,0.39,0.44,2024-10-01,2030,N,VIIRS,n,2,281.6,0.59,N,0
29.08565,88.01252,299.17,0.35,0.56,2024-10-01,2031,N,VIIRS,n,2,278.44,1.07,N,2
29.22416,88.35365,302.48,0.36,0.57,2024-10-01,2031,N,VIIRS,n,2,281.89,1.0,N,2
29.78586,91.60482,295.19,0.54,0.68,2024-10-01,2031,N,VIIRS,n,2,278.54,0.89,N,0
31.24864,76.92834,300.73,0.4,0.37,2024-10-01,2031,N,VIIRS,n,2,289.76,0.32,N,2
31.25935,76.92605,302.83,0.4,0.37,2024-10-01,2031,N,VIIRS,n,2,291.68,0.24,N,2
31.32689,76.89426,302.19,0.4,0.37,2024-10-01,2031,N,VIIRS,n,2,291.4,0.54,N,2
31.65191,74.17472,312.19,0.5,0.41,2024-10-01,2031,N,VIIRS,n,2,297.66,1.42,N,0
31.65567,74.17535,309.63,0.5,0.41,2024-10-01,2031,N,VIIRS,n,2,297.88,1.42,N,0
32.08577,74.16592,306.68,0.51,0.41,2024-10-01,2031,N,VIIRS,n,2,296.36,1.46,N,2
32.0864,74.16053,310.16,0.51,0.41,2024-10-01,2031,N,VIIRS,n,2,296.61,1.33,N,2
32.29366,70.72961,309.7,0.52,0.5,2024-10-01,2031,N,VIIRS,n,2,299.42,3.17,N,2
32.89049,71.61549,309.53,0.47,0.48,2024-10-01,2031,N,VIIRS,n,2,298.49,2.27,N,2
33.69034,72.71114,308.63,0.42,0.45,2024-10-01,2031,N,VIIRS,n,2,294.43,0.94,N,2
34.56484,71.0036,315.94,0.53,0.5,2024-10-01,2031,N,VIIRS,n,2,285.95,2.02,N,0
34.57168,71.03352,296.28,0.53,0.5,2024-10-01,2031,N,VIIRS,n,2,286.01,0.73,N,0
34.57578,71.04053,320.02,0.53,0.5,2024-10-01,2031,N,VIIRS,n,2,285.49,3.36,N,0
34.71323,73.05037,310.36,0.41,0.45,2024-10-01,2031,N,VIIRS,n,2,287.11,0.78,N,0
26.76024,83.20027,314.22,0.4,0.44,2024-10-01,2032,N,VIIRS,n,2,296.6,1.49,N,2
27.66789,76.13071,312.93,0.4,0.37,2024-10-01,2032,N,VIIRS,n,2,298.67,1.74,N,2
28.27066,77.27422,305.52,0.39,0.36,2024-10-01,2032,N,VIIRS,n,2,295.51,0.36,N,2
28.41122,77.30363,307.37,0.39,0.36,2024-10-01,2032,N,VIIRS,n,2,296.33,0.75,N,0
28.79546,77.07212,309.0,0.39,0.36,2024-10-01,2032,N,VIIRS,n,2,296.35,0.96,N,0
29.12272,75.77991,310.58,0.41,0.37,2024-10-01,2032,N,VIIRS,n,2,297.59,1.14,N,2
29.36032,76.95896,307.55,0.39,0.36,2024-10-01,2032,N,VIIRS,n,2,297.32,0.61,N,0
30.6445,75.87946,307.72,0.42,0.38,2024-10-01,2032,N,VIIRS,n,2,296.95,0.87,N,0
30.88177,75.99413,306.74,0.42,0.38,2024-10-01,2032,N,VIIRS,n,2,296.3,0.8,N,0
22.79453,86.20715,309.35,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,271.75,1.81,N,2
22.79531,86.20358,301.45,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,272.32,2.12,N,3
22.79787,86.20718,335.85,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,274.37,3.49,N,2
22.79867,86.20361,299.11,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,274.39,3.28,N,2
22.79974,86.20865,310.7,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,273.83,1.81,N,2
22.80052,86.20508,301.45,0.36,0.58,2024-10-01,2033,N,VIIRS,n,2,274.57,2.12,N,2
23.16541,82.34115,320.74,0.42,0.45,2024-10-01,2033,N,VIIRS,n,2,293.12,1.22,N,2
23.16619,82.33707,304.34,0.42,0.45,2024-10-01,2033,N,VIIRS,n,2,292.32,1.22,N,2
23.16622,82.34386,319.13,0.42,0.45,2024-10-01,2033,N,VIIRS,n,2,292.59,1.84,N,2
23.16702,82.33981,318.33,0.42,0.45,2024-10-01,2033,N,VIIRS,n,2,293.46,2.93,N,2
23.60527,87.15273,296.45,0.4,0.6,2024-10-01,2033,N,VIIRS,n,2,265.5,0.5,N,2
23.6697,86.09277,297.51,0.34,0.56,2024-10-01,2033,N,VIIRS,n,2,268.3,0.53,N,2
23.6799,86.09554,304.1,0.34,0.56,2024-10-01,2033,N,VIIRS,n,2,266.92,0.91,N,2
23.68057,86.09538,308.71,0.34,0.56,2024-10-01,2033,N,VIIRS,n,2,267.04,1.17,N,2
23.68064,86.09219,304.67,0.34,0.56,2024-10-01,2033,N,VIIRS,n,2,267.51,1.42,N,2
23.68132,86.09203,301.75,0.34,0.56,2024-10-01,2033,N,VIIRS,n,2,267.26,1.36,N,2
23.68748,87.12132,298.05,0.4,0.6,2024-10-01,2033,N,VIIRS,n,2,268.94,0.68,N,2
23.69172,87.12457,295.36,0.4,0.6,2024-10-01,2033,N,VIIRS,n,2,266.83,0.77,N,2
23.69261,87.12074,295.41,0.4,0.6,2024-10-01,2033,N,VIIRS,n,2,266.71,0.77,N,2
23.69351,87.11684,295.24,0.4,0.6,2024-10-01,2033,N,VIIRS,n,2,267.15,1.0,N,2
23.77768,86.3447,296.19,0.35,0.57,2024-10-01,2033,N,VIIRS,n,2,261.77,0.24,N,2
23.77877,86.38873,295.07,0.36,0.57,2024-10-01,2033,N,VIIRS,n,2,262.5,0.36,N,2
23.78287,86.34602,297.95,0.35,0.57,2024-10-01,2033,N,VIIRS,n,2,261.78,0.24,N,2
23.78318,86.3936,295.07,0.36,0.57,2024-10-01,2033,N,VIIRS,n,2,263.33,0.36,N,2
23.79247,86.3521,301.24,0.35,0.57,2024-10-01,2033,N,VIIRS,n,2,263.39,0.47,N,2
23.80308,86.32919,301.57,0.35,0.57,2024-10-01,2033,N,VIIRS,n,2,265.36,0.68,N,2
24.20667,82.5261,303.42,0.41,0.45,2024-10-01,2033,N,VIIRS,n,2,287.14,0.61,N,2
24.20678,82.7079,303.06,0.42,0.45,2024-10-01,2033,N,VIIRS,n,2,284.38,0.5,N,2
24.66063,74.63379,312.73,0.41,0.37,2024-10-01,2033,N,VIIRS,n,2,298.2,1.87,N,2
24.71386,74.67133,307.77,0.41,0.37,2024-10-01,2033,N,VIIRS,n,2,296.97,1.21,N,2
24.71503,75.9529,309.25,0.39,0.36,2024-10-01,2033,N,VIIRS,n,2,297.63,0.94,N,2
24.76497,74.6088,311.36,0.42,0.37,2024-10-01,2033,N,VIIRS,n,2,298.9,1.4,N,2
24.821,73.09449,310.51,0.48,0.4,2024-10-01,2033,N,VIIRS,n,2,296.93,1.87,N,2
24.93492,74.63483,308.44,0.42,0.37,2024-10-01,2033,N,VIIRS,n,2,297.26,0.95,N,2
26.64307,79.47903,311.6,0.41,0.37,2024-10-01,2033,N,VIIRS,n,2,295.97,0.95,N,2
26.87269,73.51779,308.37,0.48,0.4,2024-10-01,2033,N,VIIRS,n,2,297.26,1.06,N,2
19.10393,82.17142,301.8,0.48,0.48,2024-10-01,2034,N,VIIRS,n,2,289.25,2.82,N,2
19.10481,82.16688,307.42,0.48,0.48,2024-10-01,2034,N,VIIRS,n,2,288.8,3.33,N,2
20.24269,86.60912,295.1,0.44,0.62,2024-10-01,2034,N,VIIRS,n,2,262.66,0.6,N,2
20.75958,85.2944,306.66,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,287.32,0.85,N,2
20.76028,85.29115,305.71,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,287.31,1.1,N,2
20.78665,85.26955,304.88,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,288.91,1.13,N,2
20.78736,85.2662,311.36,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,289.23,1.13,N,2
20.78808,85.26283,316.25,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,289.76,1.61,N,2
20.78879,85.25947,305.44,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,289.53,1.61,N,2
20.7954,85.25391,345.34,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,289.83,5.38,N,2
20.80569,85.25658,316.47,0.35,0.57,2024-10-01,2034,N,VIIRS,n,2,290.43,2.44,N,2
20.8662,84.99497,305.29,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,284.84,1.16,N,2
20.8669,84.99162,304.21,0.33,0.56,2024-10-01,2034,N,VIIRS,n,2,284.83,1.66,N,2
20.86906,84.99046,307.36,0.33,0.56,2024-10-01,2034,N,VIIRS,n,2,285.02,1.27,N,2
20.91027,71.45708,309.24,0.52,0.41,2024-10-01,2034,N,VIIRS,n,2,293.18,1.58,N,2
20.91137,71.4605,312.82,0.52,0.41,2024-10-01,2034,N,VIIRS,n,2,292.96,2.22,N,2
20.96208,85.16418,311.05,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,289.35,2.5,N,2
20.96576,85.17201,309.64,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,289.19,2.52,N,2
20.96998,85.15254,306.88,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,289.81,2.38,N,2
20.97087,85.1733,333.06,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,289.16,2.03,N,2
20.97597,85.17461,307.48,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,288.6,2.03,N,2
20.9765,85.14724,306.81,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,289.79,0.86,N,2
20.97859,85.13754,311.72,0.34,0.56,2024-10-01,2034,N,VIIRS,n,2,290.08,2.26,N,2
21.07379,85.04199,302.57,0.33,0.56,2024-10-01,2034,N,VIIRS,n,2,283.79,0.81,N,2
21.07572,85.0425,313.11,0.33,0.56,2024-10-01,2034,N,VIIRS,n,2,283.25,1.35,N,2
21.07884,85.04327,310.44,0.33,0.56,2024-10-01,2034,N,VIIRS,n,2,282.91,0.81,N,2
21.10041,72.63561,318.26,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,291.07,3.75,N,2
21.10282,72.64498,314.19,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,291.36,2.14,N,2
21.10401,72.63617,333.95,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,292.56,3.75,N,2
21.10642,72.64555,341.16,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,293.92,29.29,N,2
21.10762,72.63674,311.6,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,291.65,1.48,N,2
21.11122,72.63731,316.11,0.46,0.39,2024-10-01,2034,N,VIIRS,n,2,292.07,1.48,N,2
