city,pm25,date,latitude,longitude
Chennai,117.19736834885398,2025-01-14,33.111233757288204,73.5694011470373
Mumbai,160.37217112720586,2025-01-15,16.37828265363231,87.92658154966905
Chennai,39.256514988852516,2025-01-16,27.286457301761228,94.45071835530524
Delhi,156.98502245036505,2025-01-17,28.82451720529493,92.42377056773486
Bengaluru,117.42798416169985,2025-01-18,23.379642594351587,88.55402929623452
Chennai,193.33856069461905,2025-01-19,17.15932030090194,71.31295590233307
Delhi,81.5369898869635,2025-01-20,14.379331291132884,76.67562338887849
Mumbai,133.87194076411066,2025-01-21,8.995680636872788,77.29420625967407
Mumbai,187.76505899180313,2025-01-22,17.118392037221714,75.49870839192863
Delhi,38.451751038322264,2025-01-23,27.59488371593849,83.4501697912917
Mumbai,188.7011277025612,2025-01-24,36.14914455345448,84.06661444639018
Delhi,143.8194300141464,2025-01-25,34.136134467891566,78.7065792551333
Chennai,32.21067063893094,2025-01-26,30.98194329605908,78.61367476209308
Chennai,74.17344205042693,2025-01-27,31.65342029759896,92.85666793718244
Delhi,147.47097595615068,2025-01-28,27.94954710427986,91.67878544959056
Chennai,32.12310826437891,2025-01-29,15.80860572698009,77.23387495042238
Chennai,124.79068283172919,2025-01-30,35.21585092117489,95.41365331619778
Chennai,82.25895025153221,2025-01-31,28.121969357175022,96.58445051007519
Kolkata,131.76479319814587,2025-02-01,24.8132189294132,77.80227626090122
Bengaluru,28.233566086252313,2025-02-02,11.329684076404433,78.63274846379164
Mumbai,176.87662510742774,2025-02-03,21.411666314192765,83.16902460265877
Kolkata,195.22801445193144,2025-02-04,21.81074813605779,96.2336243760102
Chennai,194.39801395142447,2025-02-05,33.936908285680104,94.28958299426935
Delhi,154.93732971372646,2025-02-06,24.399446605633653,71.07703887750769
Chennai,43.41552322351376,2025-02-07,19.412016469112288,79.78192229814249
Bengaluru,156.48737526722405,2025-02-08,37.30400985531978,84.60113569249316
Chennai,24.425644962584272,2025-02-09,11.32161779978947,83.0939741765462
Delhi,23.982239275219506,2025-02-10,20.676452849358338,73.81589203810678
Bengaluru,78.24983944691743,2025-02-11,9.260740255142158,93.76450313504463
Chennai,107.95577427283983,2025-02-12,30.19712362300791,88.30822348990512
Bengaluru,158.67333520540276,2025-02-13,35.54229656597452,93.13725124555411
Mumbai,142.99316778917094,2025-02-14,16.401119886514685,93.76292838048417
Mumbai,100.2624871478147,2025-02-15,33.75025030397363,90.4506756099722
Chennai,69.25279993069987,2025-02-16,16.766546913856935,81.17631803749151
Bengaluru,199.48241002838802,2025-02-17,35.32310484931746,86.31640265046273
Delhi,96.71263440247513,2025-02-18,30.61885710790352,72.8109621835923
Chennai,101.24966437934158,2025-02-19,32.14720330524316,88.20936252424723
Mumbai,49.45228781450045,2025-02-20,8.540196668013635,73.37759767217842
Mumbai,163.0657187749873,2025-02-21,36.88431071222078,88.81848771530471
Chennai,144.86280064066796,2025-02-22,29.800129762109698,74.88794482261906
Bengaluru,59.73853030197687,2025-02-23,17.142532861584,71.5265390045066
Mumbai,34.828588210851684,2025-02-24,32.88183994576541,72.95853470428872
Bengaluru,142.48987437344834,2025-02-25,16.445635952447898,68.0597640565721
Mumbai,137.81201857060432,2025-02-26,34.18261518698384,89.56218853560591
Mumbai,69.18671485967768,2025-02-27,11.37741171235811,89.97203147175136
Kolkata,191.15544120507386,2025-02-28,29.110579323823874,83.44800049739779
Mumbai,47.19042052056204,2025-03-01,24.22095429934731,72.84088403166152
Delhi,97.82026418766834,2025-03-02,10.896034105863224,70.5066301253207
Chennai,189.8508656301678,2025-03-03,15.25681484776517,68.57386899311861
Chennai,95.55091704670201,2025-03-04,8.372121088319444,72.97244530895662
Bengaluru,134.9346705795354,2025-03-05,22.063038963935174,94.72566604949441
Mumbai,91.56699163330298,2025-03-06,17.03795782280001,75.24610525105045
Delhi,69.35873642276061,2025-03-07,25.950724528932763,78.62813981651647
Bengaluru,197.11597663276908,2025-03-08,16.917134231258515,71.16036453443999
Kolkata,93.68012113670774,2025-03-09,16.99757334520954,74.6708391424451
Bengaluru,180.9378566622442,2025-03-10,30.2957959619481,83.57673712340616
Bengaluru,61.391829060395516,2025-03-11,9.444285079350603,86.23258049286957
Mumbai,58.358846724515,2025-03-12,35.08684985575962,75.36056942498634
Kolkata,25.604134919212044,2025-03-13,33.567916231735445,69.73196477675351
Bengaluru,137.3000285676593,2025-03-14,28.034140496792194,79.73098607382195
Delhi,86.334741870277,2025-03-15,25.796647103221527,75.02610112779003
Delhi,175.58448497113466,2025-03-16,34.76907494418957,74.58661769689405
Chennai,105.17778320448029,2025-03-17,13.559905385861434,96.79588408140366
Kolkata,194.2748170246499,2025-03-18,10.369074865724858,86.48901457777173
Kolkata,53.394592826561805,2025-03-19,15.185305097286143,84.70635329516287
Chennai,176.35217023200994,2025-03-20,31.83734836100571,80.47325310569965
Bengaluru,159.78743350251352,2025-03-21,9.0401080017945,80.86833000290433
Kolkata,158.76593203592935,2025-03-22,25.484205052504688,84.22715011514242
Delhi,172.06098106103977,2025-03-23,37.8631254857393,88.89289421108322
Delhi,156.9843183697398,2025-03-24,33.670882815126184,89.06438288545488
Mumbai,132.71965789365476,2025-03-25,23.643370671307686,73.15081723116349
Kolkata,43.62407798282976,2025-03-26,9.909227278599271,83.00338256229881
Bengaluru,25.854712308425345,2025-03-27,32.94120543157129,80.35874285102307
Chennai,185.75261260682365,2025-03-28,25.969355245316315,94.11580898808153
Chennai,130.99705661373287,2025-03-29,11.447989911787005,86.94256763655129
Bengaluru,163.37671237571175,2025-03-30,10.815718544700687,83.97512199247946
Mumbai,106.674023272259,2025-03-31,35.28880458309777,71.46183926536752
Chennai,41.11547401323101,2025-04-01,28.076007888142353,86.16913667970235
Kolkata,42.53344259645908,2025-04-02,32.87860397950267,71.516117170407
Mumbai,143.40175170121483,2025-04-03,34.36936700846802,78.11619726697256
Kolkata,97.45506108190328,2025-04-04,25.153170561449667,72.28525894442996
Delhi,56.09445080606061,2025-04-05,23.523390552651236,88.76220941073106
Mumbai,108.48701841345864,2025-04-06,20.912822309629703,74.18756341508458
Chennai,31.557608673524136,2025-04-07,17.50839763373358,79.75578119564078
Mumbai,124.75485234459178,2025-04-08,21.037878825761354,94.87024332856336
Mumbai,68.41881279831759,2025-04-09,31.216389671904693,74.12949150196911
Mumbai,163.56063811469386,2025-04-10,26.057702930453946,83.23415191876337
Mumbai,75.86515260624327,2025-04-11,34.775698698645385,80.57814983498066
Kolkata,101.93962683472421,2025-04-12,21.301400431375633,68.54372123137189
Delhi,22.091697183458116,2025-04-13,26.212687361562622,91.78274340718438
Bengaluru,33.0404398030206,2025-04-14,26.93922659275966,70.071377189438
Mumbai,90.64884015320327,2025-04-15,25.750914869189767,82.22765062930861
Chennai,106.38899024908223,2025-04-16,29.07901319256549,84.82034884816849
Mumbai,128.0036986614747,2025-04-17,15.123004051244187,86.85279369843761
Chennai,72.49926416767458,2025-04-18,23.370913326373717,88.65894887923626
Kolkata,145.09673950277767,2025-04-19,11.12674408425043,75.59817150568145
Chennai,174.82203149405683,2025-04-20,19.535339829344377,68.29936329975348
Bengaluru,160.37317800080297,2025-04-21,22.63001205863793,89.70330987064736
Delhi,27.131388562704288,2025-04-22,27.566727786364176,84.06969798042735
Chennai,106.49125050640922,2025-04-23,36.5159315775861,93.08353109621746
Chennai,38.88743211527148,2025-04-24,26.019531996450677,92.64165088702083
Delhi,63.56810285525494,2025-04-25,30.307817485296795,93.2997850336365
Bengaluru,197.59926678808637,2025-04-26,23.187981784856085,82.5528397993862
Mumbai,45.649197722272376,2025-04-27,27.02312094128994,78.00885187510598
Chennai,109.79986762124409,2025-04-28,10.127966484013204,91.74674607774111
Delhi,131.26803217726143,2025-04-29,15.631747425255409,81.53882339087765
Kolkata,146.44369469793872,2025-04-30,18.855592796154163,73.50326589210303
Delhi,120.73676302764454,2025-05-01,22.174800650195408,93.64922058684422
Kolkata,21.75875253545306,2025-05-02,9.369462365071513,94.47679630317042
Bengaluru,78.76303548391854,2025-05-03,12.20072292659953,81.98929268420511
Mumbai,113.18809580924805,2025-05-04,16.30442923373917,70.27099181929363
Delhi,35.815969846070004,2025-05-05,37.14598072703152,79.63478269750794
Chennai,83.11284761765253,2025-05-06,17.940410213091525,92.1061297838781
Bengaluru,25.97655958244598,2025-05-07,22.461231743362475,95.05322085638686
Delhi,34.14412948790373,2025-05-08,13.882931382151789,74.10418227492788
Chennai,91.4461897162873,2025-05-09,26.32340213227305,70.00920836075815
Delhi,43.88883572775086,2025-05-10,16.42049646547923,94.32051359398517
Kolkata,122.15735268708046,2025-05-11,14.209777353152804,79.68214816936626
Delhi,144.10369444470783,2025-05-12,23.497178853379374,84.2528289280269
Delhi,164.1056058396349,2025-05-13,8.165173974812625,97.04197436152276
Delhi,56.02704396406582,2025-05-14,8.22992097947676,69.99694183742669
Bengaluru,50.14686480663256,2025-05-15,14.572064273055734,87.44954022356286
Delhi,38.82221126019205,2025-05-16,9.101640875024634,70.22316267724601
Chennai,134.5574449178546,2025-05-17,11.24077262392074,79.26406785399502
Kolkata,147.1656307676422,2025-05-18,18.165819480162547,92.1144363558034
Kolkata,25.685506068615567,2025-05-19,32.07757038739439,81.00416698266903
Delhi,188.51820432386415,2025-05-20,25.161459301079024,97.91547061708852
Bengaluru,29.354831057265034,2025-05-21,23.38003177869249,84.77177854839806
Bengaluru,117.43334035419268,2025-05-22,16.80466469624365,77.63486457907861
Chennai,147.63089350116496,2025-05-23,35.95261158298449,74.6033397771426
Delhi,176.7744422742954,2025-05-24,19.91045123711575,78.51561602858486
Kolkata,148.535647783837,2025-05-25,10.612783003873144,79.17599821278652
Bengaluru,164.31105495256253,2025-05-26,26.511995483534037,70.06141033171883
Delhi,81.1010346577051,2025-05-27,11.415151804298041,79.08722598280319
Bengaluru,166.6685204743722,2025-05-28,18.35669428405076,81.92715559217675
Bengaluru,34.42067234924153,2025-05-29,23.222358161534267,89.68213256716413
Kolkata,181.06699809089497,2025-05-30,34.22667574055527,87.70188454164824
Mumbai,118.56662770767252,2025-05-31,22.80639741020356,89.26296965687463
Chennai,167.11359859324887,2025-06-01,29.06776298094993,68.25091045630572
Chennai,101.41729121329402,2025-06-02,37.78450516997211,74.53002198741608
Kolkata,135.8439851353745,2025-06-03,11.944673596939449,87.85052865199569
Bengaluru,114.75247896850038,2025-06-04,16.241945765585584,82.51968104539242
Delhi,151.68611391595974,2025-06-05,19.837282267929393,68.15940427005037
Bengaluru,34.69339676550612,2025-06-06,20.65484535616494,92.13483927295468
Kolkata,30.863375118301484,2025-06-07,20.33063225796637,91.18428719871012
Chennai,64.47858212182636,2025-06-08,35.22833007669665,84.45257488980688
Bengaluru,48.718042420373905,2025-06-09,29.420979334005693,69.99389977328816
Chennai,176.9210419865963,2025-06-10,26.237156422721114,90.99545148597754
Delhi,59.45851772444798,2025-06-11,17.281181535883462,85.51140763194093
Chennai,195.65574604744364,2025-06-12,32.71371152663884,91.45879931473877
Chennai,80.64124251879923,2025-06-13,36.65181534454967,90.5524097718752
Mumbai,52.78122482396587,2025-06-14,32.6359484765068,92.09006215873512
Mumbai,162.14573128564624,2025-06-15,8.046953155744188,83.54024199213875
Mumbai,138.56739959015772,2025-06-16,27.09204110550221,72.20973554580544
Chennai,109.67522896156501,2025-06-17,9.534061443263022,88.13472420139067
Kolkata,119.96543916877363,2025-06-18,15.728216610011655,86.61421355155912
Chennai,149.45632008900748,2025-06-19,9.785741010433151,90.26759561597262
Kolkata,61.12185343963377,2025-06-20,26.11386358848163,73.09643018152207
Kolkata,199.34010489021355,2025-06-21,28.597697404778202,73.84925599700868
Mumbai,195.46276918642096,2025-06-22,11.434629141977155,94.71228551657985
Bengaluru,137.05862354244863,2025-06-23,19.515166491349383,90.49933395356213
Delhi,55.917641167246124,2025-06-24,21.687095268666262,95.24685466100969
Mumbai,142.44108363763243,2025-06-25,19.071590652827496,90.76145963491763
Mumbai,32.99571361625165,2025-06-26,11.63075001455579,85.91465917970905
Bengaluru,25.517450397045092,2025-06-27,20.568433705624262,87.62398211083621
Delhi,66.38291993201847,2025-06-28,30.535341434252544,94.6738377182003
Chennai,103.27213221307693,2025-06-29,10.130229935997665,85.36420263535821
Chennai,176.2890509735085,2025-06-30,10.405400422457102,86.97173972985162
Mumbai,150.89043255793544,2025-07-01,18.643138755079526,72.69430148010802
Delhi,153.68717381599657,2025-07-02,36.25177134856775,82.21763660348309
Mumbai,96.58880020065357,2025-07-03,28.05717940168742,89.49191335874298
Kolkata,82.26829865845332,2025-07-04,28.360098700176945,76.12828094949096
Mumbai,86.78697733722849,2025-07-05,18.857599725135948,74.06762541573605
Mumbai,197.77692147249041,2025-07-06,25.809823736256153,77.41480424673247
Chennai,27.219654454246847,2025-07-07,8.303935520832301,75.245018839785
Chennai,176.06566930204073,2025-07-08,27.082881392286268,74.44737911109188
Chennai,124.16157354303081,2025-07-09,35.3986084272871,80.74552528604261
Kolkata,98.95077545412629,2025-07-10,26.377204050344574,95.23515541650602
Chennai,150.54637887472458,2025-07-11,34.210957803990354,83.21178940216154
Delhi,107.60040945644651,2025-07-12,29.719191663982816,73.63761142445969
Bengaluru,177.2161828546989,2025-07-13,11.616752492110708,70.30915008142622
Delhi,182.12633552202652,2025-07-14,35.073599218575254,88.88468435413776
Delhi,95.90976683722198,2025-07-15,9.993315330673246,79.48396293309163
Chennai,69.82900350230929,2025-07-16,24.019024176432914,92.65492839756078
Bengaluru,126.6230591468052,2025-07-17,12.26411371380373,87.7853230592231
Bengaluru,184.22540221100436,2025-07-18,8.351198321927122,91.88724351624106
Bengaluru,57.91919402101998,2025-07-19,20.66102780382917,76.15838118255346
Kolkata,132.1339850414269,2025-07-20,16.851221229624688,88.77076767383174
Chennai,133.6808396166537,2025-07-21,22.58001481392809,75.92185954081157
Bengaluru,151.96034403475056,2025-07-22,25.315996602036524,96.17205438350875
Kolkata,43.682183322906766,2025-07-23,9.31217216926842,87.09122844600122
Mumbai,148.84849364277594,2025-07-24,11.69009885371237,77.73535400526026
Mumbai,183.62585371981538,2025-07-25,24.75927189351276,76.08535586876818
Kolkata,52.34295959664355,2025-07-26,18.295020595179746,73.7277975521493
Kolkata,62.75779848629797,2025-07-27,29.87520462648344,88.83922876681183
Chennai,194.85111692749513,2025-07-28,27.56874945775819,74.56146838993782
Chennai,52.57585148770816,2025-07-29,33.368130889697206,85.85909797782467
Mumbai,173.78931680652425,2025-07-30,28.77478480007676,75.93905080776072
Bengaluru,108.61001416064626,2025-07-31,20.897932321704445,87.85906834381606
Mumbai,64.50159339257186,2025-08-01,28.188998671832973,92.44819185621617
Bengaluru,176.73498222905206,2025-08-02,16.261435227662556,91.3407572943396
Bengaluru,100.15494590047979,2025-08-03,17.18940496334638,90.82553992792344
Chennai,112.66712370734423,2025-08-04,31.6695547976238,73.63167217076756
Delhi,84.66200649195783,2025-08-05,21.392585492047466,70.65154840953556
Delhi,126.73115325828694,2025-08-06,31.951410215550574,88.96846485462157
Kolkata,49.434297065304094,2025-08-07,32.67267121004835,79.05041641383053
Chennai,90.39467659731693,2025-08-08,33.72687012983852,80.97038679210041
Bengaluru,194.49421802035175,2025-08-09,35.49905707523622,68.93447278380174
Delhi,66.46401788620295,2025-08-10,20.929556615398887,75.78729347825147
Bengaluru,138.2125996174326,2025-08-11,17.566004549634165,69.01029211623393
Delhi,78.53421156044507,2025-08-12,25.465962397823414,94.37557317803743
Delhi,159.22516262358812,2025-08-13,19.135172703128827,75.30190049655592
Delhi,43.55725892930297,2025-08-14,26.03222500400699,84.72011508719024
Chennai,194.56778811413804,2025-08-15,29.16757587931474,69.16937961983392
Mumbai,101.68211744905507,2025-08-16,28.652150554764106,88.00542173916975
Bengaluru,62.48908340236351,2025-08-17,19.23658661060364,77.69082037262282
Chennai,33.229414519402276,2025-08-18,13.005806050962585,94.93757560872997
Chennai,50.55642291575734,2025-08-19,20.915880153866226,94.64354566802108
Chennai,113.55931074008318,2025-08-20,12.277824322457262,77.75871855085244
Chennai,80.66057175763154,2025-08-21,34.70291105551425,95.02882687071404
Chennai,169.1990058588697,2025-08-22,18.376323822135724,97.88473020496336
Kolkata,97.55975425912507,2025-08-23,12.633792416699713,92.76246992371844
Bengaluru,64.76856906577339,2025-08-24,8.763432797172527,93.34614043265687
Chennai,131.0860975887254,2025-08-25,27.374671588594527,75.4702620832727
Bengaluru,147.21989903938027,2025-08-26,27.1070695236423,85.30107196573269
Kolkata,50.06754342217097,2025-08-27,18.21812499743875,70.01767741902104
Kolkata,50.17145893189718,2025-08-28,10.15135666542953,70.84753810465008
Bengaluru,26.600856848037736,2025-08-29,20.288866846856962,97.96677836099872
Delhi,152.5523627118153,2025-08-30,17.336524851901807,77.79917748277732
Mumbai,139.48481497192492,2025-08-31,28.313619192050282,90.44551736146539
Delhi,105.4335576349665,2025-09-01,26.173377483580712,92.19995159080449
Delhi,171.9506808144555,2025-09-02,18.9378118459262,93.74069813021688
Delhi,165.02062753100958,2025-09-03,14.536776627649703,97.9288489220647
Chennai,125.3637855914154,2025-09-04,37.64107898466776,75.24489455770603
Kolkata,176.28883049238655,2025-09-05,21.620048635883446,69.210524805791
Delhi,57.05141780661828,2025-09-06,28.64822707340711,80.33574553983757
Kolkata,40.145531491591015,2025-09-07,12.216589027350823,71.9024200948684
Bengaluru,68.55493007305813,2025-09-08,22.567690989781934,68.67277667486165
Mumbai,30.275634096076672,2025-09-09,8.826101596083964,78.81280481424459
Bengaluru,115.61051504018576,2025-09-10,23.1636535373135,91.51214753225709
Bengaluru,188.58902461309307,2025-09-11,36.92052221353107,84.98542073675213
Chennai,27.081837320331736,2025-09-12,19.526201389574005,77.38333967631063
Mumbai,41.979784521804824,2025-09-13,9.169880377247347,87.63026016478159
Bengaluru,101.39582509101835,2025-09-14,8.928673727580305,74.96054540926433
Bengaluru,188.09750315502288,2025-09-15,19.639602798406084,68.43144338216256
Mumbai,76.9080988958151,2025-09-16,12.800748093895821,90.93060159309282
Mumbai,111.30226556391064,2025-09-17,8.700562889845578,86.71229254592028
Bengaluru,27.483114629070577,2025-09-18,30.686408418505305,90.86907873502881
Mumbai,46.70177617317599,2025-09-19,21.75569026645672,69.16814050062997
Bengaluru,197.59342213259245,2025-09-20,16.677343159179635,93.11358883491957
Bengaluru,193.72136535848819,2025-09-21,35.002495490494425,86.5857860010891
Chennai,20.889196568193732,2025-09-22,11.484168806015768,84.9018605213792
Delhi,191.326121376183,2025-09-23,36.67756486865957,86.73842144343595
Bengaluru,135.04158880679006,2025-09-24,17.419001521320585,93.93299740605093
Kolkata,176.225293013604,2025-09-25,34.65211016926044,85.60809519676721
Delhi,101.85317401409463,2025-09-26,26.088286294383845,85.42851139664538
Delhi,112.80728514426504,2025-09-27,32.80122079224462,97.72037471197297
Delhi,107.99238444624564,2025-09-28,37.52039489631393,90.70190501205704
Chennai,140.03556635829878,2025-09-29,16.65216313456237,81.26881416353406
Bengaluru,45.137225856136325,2025-09-30,36.83406456222779,89.22191000098783
Chennai,25.39524617708203,2025-10-01,19.68445684707261,79.67691415075366
Bengaluru,75.42738948641437,2025-10-02,19.565357142107672,74.86626387450497
Chennai,146.8425372925964,2025-10-03,18.21161312763517,85.90555630663277
Chennai,56.33362138213071,2025-10-04,24.242228220427556,95.84546294341854
Kolkata,141.21783799848512,2025-10-05,12.624351295354613,95.87418560046387
Chennai,194.5841682993087,2025-10-06,24.611344560740335,78.2571583431647
Mumbai,36.90212884209531,2025-10-07,24.25114437230012,83.83032398665085
Kolkata,141.06838128052271,2025-10-08,30.8570543781461,74.34907695709583
Chennai,99.87503947482281,2025-10-09,33.00949885812757,97.8689332849665
Delhi,176.26560578795096,2025-10-10,21.21324050937272,97.43353723603806
Mumbai,51.88696210052946,2025-10-11,17.069997480544814,87.48526789122342
Mumbai,144.67267140070962,2025-10-12,15.780046919512834,92.1324217903242
Mumbai,170.86075213665984,2025-10-13,13.838715101146157,89.45300483851099
Kolkata,190.0305595053242,2025-10-14,9.729427465970746,85.79474657118405
Chennai,142.98464509213625,2025-10-15,18.273439365041398,69.60043990966693
Chennai,109.49145752151692,2025-10-16,16.107430763923496,81.64293027657983
Delhi,131.21250323621848,2025-10-17,36.99252157599222,88.24358906502232
Delhi,176.40289720616929,2025-10-18,24.731264787501317,88.32594841651054
Mumbai,122.70975439498935,2025-10-19,18.418311170915224,79.19367855267151
Delhi,25.469670745430633,2025-10-20,25.41402802981088,96.25075959974092
Kolkata,187.57076519125602,2025-10-21,12.175901040370865,73.02071096710343
Chennai,144.114815185681,2025-10-22,21.321312476066087,83.01078338646681
Mumbai,141.77240943990438,2025-10-23,26.787029642631914,88.72651929652469
Delhi,58.82152743158909,2025-10-24,22.66693495377354,88.91407417675427
Kolkata,138.59938464187832,2025-10-25,20.053364019629726,87.45916870306446
Kolkata,90.89559301774852,2025-10-26,37.815451666990946,76.2586464035558
Delhi,137.22193586746857,2025-10-27,34.409442864467806,72.68619706059866
Chennai,39.18674545543833,2025-10-28,26.702178744783204,87.07820980480133
Delhi,138.41215482854648,2025-10-29,25.081320835468482,85.97906348418313
Mumbai,199.89447063871998,2025-10-30,26.61981439473752,73.38068030867723
Delhi,28.678166994900085,2025-10-31,14.039363234672997,89.1541743671169
Kolkata,195.8913531598371,2025-11-01,19.85413229792956,81.6551597520097
Delhi,93.24343293011671,2025-11-02,9.18378598672698,88.03281774809459
Chennai,176.73562106070665,2025-11-03,22.2663811246048,93.12101239310452
Bengaluru,160.8293871304892,2025-11-04,24.290737518729895,73.0918528573077
Delhi,122.0629269776002,2025-11-05,14.832492083096287,68.5743460399051
Chennai,152.92085766523877,2025-11-06,36.92086541496541,91.3730775918736
Chennai,178.13280103424262,2025-11-07,35.28363832811726,86.29092275457847
Kolkata,92.74525789718594,2025-11-08,29.664297063677175,88.98918708866366
Chennai,78.86596908138296,2025-11-09,24.001598862960876,93.14464924965928
Chennai,140.16680940144525,2025-11-10,34.099074789430546,92.08432804473502
Chennai,165.41226954942655,2025-11-11,11.919570314703886,96.82760440786474
Chennai,157.21132425979084,2025-11-12,31.71529382824655,84.07805236556355
Mumbai,163.60645679455422,2025-11-13,11.744624419005449,82.65486897979716
Mumbai,98.40499666632795,2025-11-14,31.826319876482163,80.0566159967219
Kolkata,167.2101589115039,2025-11-15,16.273027047540708,72.61073128532614
Delhi,41.63762996670952,2025-11-16,34.31271743054567,85.17821698646067
Chennai,118.00803763295292,2025-11-17,36.32126281476194,76.31037572977937
Delhi,21.036558889661883,2025-11-18,12.463879082153468,95.63922536638927
Delhi,78.42544938204865,2025-11-19,21.880268151961808,85.49572412831293
Kolkata,85.96307627685162,2025-11-20,37.42962134488055,85.7852054152433
Chennai,91.31108448966597,2025-11-21,22.502223079194398,78.6477398263103
Chennai,145.1840972041752,2025-11-22,33.90642567543635,69.55968055933123
Bengaluru,89.94045822866224,2025-11-23,25.661945663939594,68.95231296118966
Delhi,100.76485207205552,2025-11-24,19.259897237588056,80.70005432459592
Delhi,62.757943557378944,2025-11-25,16.573506665776108,70.53696134291714
Mumbai,87.18532249328122,2025-11-26,14.096692732582618,86.20540866620418
Bengaluru,60.90853290736727,2025-11-27,30.853945741330918,94.42919016918972
Mumbai,33.17526627831985,2025-11-28,19.596215204690836,94.48744449556166
Mumbai,128.62074680864802,2025-11-29,23.338263866022537,87.77136230396697
Mumbai,140.27830373990292,2025-11-30,22.769764400035456,74.33695494418794
Kolkata,131.5082622817306,2025-12-01,25.31837087699394,93.88990494076616
Kolkata,103.42892788410302,2025-12-02,33.96731436873657,94.58280305939624
Mumbai,88.36144043226136,2025-12-03,37.422180307502884,73.89960754858876
Bengaluru,175.40005692292854,2025-12-04,20.227526257214507,90.12278257312032
Delhi,113.43472132451924,2025-12-05,32.82556766318909,76.59558646781369
Bengaluru,106.25273797335157,2025-12-06,30.93583383964153,92.07920937058789
Chennai,24.615571845158424,2025-12-07,25.205868543667197,97.91713699710809
Kolkata,81.42460897270814,2025-12-08,36.68141430835799,68.90078015988179
Delhi,88.43521138145427,2025-12-09,14.014235465852083,94.92097597372796
Delhi,91.78810056144209,2025-12-10,11.277926309288642,86.67891600795974
Chennai,124.43102646091981,2025-12-11,33.61885900866267,97.20147857494463
Chennai,116.04845841083812,2025-12-12,21.174494499012447,81.95028552579282
Mumbai,129.42291670282003,2025-12-13,33.40906562621181,93.42163791714121
Kolkata,157.6789870775831,2025-12-14,34.79270615586245,69.87182205794832
Kolkata,166.33743296889682,2025-12-15,9.873727808572143,78.05837150234888
Bengaluru,149.262153720769,2025-12-16,34.50394288958182,70.0104961325363
Mumbai,191.99426527188825,2025-12-17,21.449571661082665,97.26029400437211
Mumbai,23.281864881745093,2025-12-18,23.312974670126966,92.5092172181551
Mumbai,55.240037423038295,2025-12-19,26.797775332796306,93.57642263737911
Mumbai,21.36131749606558,2025-12-20,35.791478201902606,96.13895694301682
Kolkata,136.54544854782853,2025-12-21,8.573482832892921,70.55310458359357
Kolkata,181.64549881099765,2025-12-22,22.305304049534513,79.5679277754
Mumbai,63.82681338373387,2025-12-23,28.63166127291682,70.13104667132006
Bengaluru,186.8662180633352,2025-12-24,29.681208730946853,74.32379304650085
Delhi,30.848130252120953,2025-12-25,28.77597294611324,74.88097331113018
Delhi,188.19848482499256,2025-12-26,12.033053882243657,82.07321633142736
Bengaluru,83.2920837031342,2025-12-27,16.981867651150438,76.05686502360928
Mumbai,38.25574912085897,2025-12-28,18.761465762510404,71.02934320453284
Kolkata,107.45691665353861,2025-12-29,32.13311623038515,73.02473267282323
Delhi,66.21978218969143,2025-12-30,16.36279617243659,72.41826690656274
Chennai,71.27712235314611,2025-12-31,14.321148916016096,97.19230393736895
Chennai,75.31219368673158,2026-01-01,36.72344057114289,90.7787752075542
Bengaluru,164.54466160987943,2026-01-02,8.265898553404067,97.03284395808686
Mumbai,117.04902980154581,2026-01-03,37.93462567045935,81.19221459523726
Delhi,76.03538584808067,2026-01-04,28.304638965721868,76.3510544498797
Mumbai,129.8600809959653,2026-01-05,32.854078983473514,91.9487959162756
Delhi,148.90712136017484,2026-01-06,16.838581890385797,77.7876175412344
Bengaluru,69.07232013203608,2026-01-07,8.4294583300118,76.98150121116045
Bengaluru,94.43883827456327,2026-01-08,30.136085556845902,74.97517976623493
Chennai,41.93949680065056,2026-01-09,33.02433791002027,71.89036934672706
Mumbai,52.606882916242455,2026-01-10,30.214283958605574,75.69389183050298
Chennai,142.6012137136969,2026-01-11,12.285508619025158,78.65959245421664
Mumbai,52.65890258521285,2026-01-12,30.60283766770907,88.21982624437192
Chennai,114.52940906007083,2026-01-13,31.06768346322923,69.87694526658355
Kolkata,147.6283271100379,2026-01-14,27.756215470101647,74.31520818996029
Kolkata,39.237846157053895,2026-01-15,30.983477983867587,92.27070920875029
Kolkata,122.11619953320263,2026-01-16,33.377643190331966,72.40765770751312
Kolkata,66.18130106624548,2026-01-17,26.40812342712375,78.27935439567565
Delhi,193.32683754276437,2026-01-18,10.658141419090372,93.9397676557442
Kolkata,107.03821640958645,2026-01-19,22.628834290016325,72.64775933430327
Bengaluru,165.07865895952847,2026-01-20,10.329480040148152,70.48210506854569
Bengaluru,119.04077758812711,2026-01-21,20.226290930972926,82.53613985240032
Delhi,27.81425591386745,2026-01-22,20.21319467376883,77.07258533835609
Kolkata,133.96724760692402,2026-01-23,9.980295324207248,84.90225093451562
Kolkata,191.25260159719826,2026-01-24,18.46461601908438,92.11414671450426
Kolkata,128.2901276263396,2026-01-25,11.329942963739445,72.1144546445823
Chennai,167.45399469682224,2026-01-26,32.24705630027667,85.42097253662855
Mumbai,179.1571634027134,2026-01-27,36.43064077893412,83.16526281169592
Chennai,61.054358950807845,2026-01-28,10.169494257738158,72.32236358039599
Mumbai,58.1680711834808,2026-01-29,36.653456218751046,86.71995456586947
